Summary Metric,Value
number of repeated section codes,469
total rows involved in repeated section codes,2498
max duplicate count for a single section code,19

section number,generated id,title/name,level,parentId,parent section number if available,parent title if available,sortOrder
04850,1995-04850-6,Stone Assemblies,3,1995-04800-2,04800,MASONRY ASSEMBLIES,1033
04850,1995-04850-7,Stone Curtain Wall Assemblies,4,1995-04850-6,04850,Stone Assemblies,1034
04850,1995-04850-8,Stone-Clad Precast Concrete,4,1995-04850-6,04850,Stone Assemblies,1035
04910,1995-04910,Unit Masonry Repair,4,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1038
04910,1995-04910-2,Unit Masonry Replacement,4,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1039
04910,1995-04910-3,Unit Masonry Repointing,4,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1040
04910,1995-04910-4,Unit Masonry Restoration,3,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1041
04920,1995-04920,Stone Repair,4,1995-04910-4,04910,Unit Masonry Restoration,1042
04920,1995-04920-2,Stone Replacement,4,1995-04910-4,04910,Unit Masonry Restoration,1043
04920,1995-04920-3,Stone Repointing,4,1995-04910-4,04910,Unit Masonry Restoration,1044
04920,1995-04920-4,Stone Restoration,3,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1045
04930,1995-04930,Brick Cleaning,4,1995-04920-4,04920,Stone Restoration,1046
04930,1995-04930-2,Terra Cotta Cleaning,4,1995-04920-4,04920,Stone Restoration,1047
04930,1995-04930-3,Unit Masonry Cleaning,3,1995-04900,04900,MASONRY RESTORATION AND CLEANING,1048
05120,1995-05120,Architecturally Exposed Structural Steel,4,1995-05100,05100,STRUCTURAL METAL FRAMING,1056
05120,1995-05120-2,Fabricated Fireproofed Steel Columns,4,1995-05100,05100,STRUCTURAL METAL FRAMING,1057
05120,1995-05120-3,Structural Steel,3,1995-05100,05100,STRUCTURAL METAL FRAMING,1058
05120,1995-05120-4,Tubular Steel,4,1995-05120-3,05120,Structural Steel,1059
05140,1995-05140,Architecturally-Exposed Structural Aluminum,4,1995-05120-3,05120,Structural Steel,1060
05140,1995-05140-2,Structural Aluminum,3,1995-05100,05100,STRUCTURAL METAL FRAMING,1061
05150,1995-05150,Aluminum Wire Rope Assemblies,4,1995-05140-2,05140,Structural Aluminum,1062
05150,1995-05150-2,Steel Wire Rope Assemblies,4,1995-05140-2,05140,Structural Aluminum,1063
05150,1995-05150-3,Wire Rope Assemblies,3,1995-05100,05100,STRUCTURAL METAL FRAMING,1064
05150,1995-05150-4,Wire Rope Assemblies,3,1995-05100,05100,STRUCTURAL METAL FRAMING,1065
05160,1995-05160,Geodesic Structures,4,1995-05150-4,05150,Wire Rope Assemblies,1066
05160,1995-05160-2,Metal Framing Systems,3,1995-05100,05100,STRUCTURAL METAL FRAMING,1067
05160,1995-05160-3,Space Frames,4,1995-05160-2,05160,Metal Framing Systems,1068
05210,1995-05210,Deep Longspan Steel Joists,4,1995-05200,05200,METAL JOISTS,1070
05210,1995-05210-2,Longspan Steel Joists,4,1995-05200,05200,METAL JOISTS,1071
05210,1995-05210-3,Open Web Steel Joists,4,1995-05200,05200,METAL JOISTS,1072
05210,1995-05210-4,Steel Joist Girders,4,1995-05200,05200,METAL JOISTS,1073
05210,1995-05210-5,Steel Joists,3,1995-05200,05200,METAL JOISTS,1074
05310,1995-05310,Composite Metal Deck,4,1995-05300,05300,METAL DECK,1078
05310,1995-05310-2,Steel Deck,3,1995-05300,05300,METAL DECK,1079
05310,1995-05310-3,Steel Floor Deck,4,1995-05310-2,05310,Steel Deck,1080
05310,1995-05310-4,Steel Roof Deck,4,1995-05310-2,05310,Steel Deck,1081
05330,1995-05330,Aluminum Deck,3,1995-05300,05300,METAL DECK,1083
05330,1995-05330-2,Aluminum Floor Deck,4,1995-05330,05330,Aluminum Deck,1084
05330,1995-05330-3,Aluminum Roof Deck,4,1995-05330,05330,Aluminum Deck,1085
05450,1995-05450,Electrical Supports,4,1995-05430,05430,Slotted Channel Framing,1091
05450,1995-05450-2,Mechanical Supports,4,1995-05430,05430,Slotted Channel Framing,1092
05450,1995-05450-3,Medical Supports,4,1995-05430,05430,Slotted Channel Framing,1093
05450,1995-05450-4,Metal Support,3,1995-05400,05400,COLD-FORMED METAL FRAMING,1094
05510,1995-05510,Metal Stairs and Ladders,3,1995-05500,05500,METAL FABRICATIONS,1096
05510,1995-05510-2,Metal Stairs and Ladders,3,1995-05500,05500,METAL FABRICATIONS,1097
05520,1995-05520,Handrails and Railings,3,1995-05500,05500,METAL FABRICATIONS,1098
05520,1995-05520-2,Pipe and Tube Railings,4,1995-05520,05520,Handrails and Railings,1099
05520,1995-05520-3,Tempered Glass Railing Assemblies,4,1995-05520,05520,Handrails and Railings,1100
05580,1995-05580,Column Covers,4,1995-05560,05560,Metal Castings,1105
05580,1995-05580-2,Formed Metal Enclosures,4,1995-05560,05560,Metal Castings,1106
05580,1995-05580-3,Formed Metal Fabrications,3,1995-05500,05500,METAL FABRICATIONS,1107
05580,1995-05580-4,Heating/Cooling Unit Enclosures,4,1995-05580-3,05580,Formed Metal Fabrications,1108
05600,1995-05600,Bifurcation Panels,4,1995-05580-3,05580,Formed Metal Fabrications,1109
05600,1995-05600-2,Bulkheads,4,1995-05580-3,05580,Formed Metal Fabrications,1110
05600,1995-05600-3,HYDRAULIC FABRICATIONS,2,1995-05000,05000,METALS,1111
05600,1995-05600-4,Manifolds,4,1995-05600-3,05600,HYDRAULIC FABRICATIONS,1112
05600,1995-05600-5,Penstocks,4,1995-05600-3,05600,HYDRAULIC FABRICATIONS,1113
05600,1995-05600-6,Trashracks,4,1995-05600-3,05600,HYDRAULIC FABRICATIONS,1114
06070,1995-06070,Fire-Retardant Treatment,4,1995-06065,06065,Plastic Materials,1132
06070,1995-06070-2,Preservative Treatment,4,1995-06065,06065,Plastic Materials,1133
06070,1995-06070-3,Wood Treatment,3,1995-06050,06050,BASIC WOOD AND PLASTIC MATERIALS AND METHODS,1134
06110,1995-06110,Engineered Lumber Products,4,1995-06100,06100,ROUGH CARPENTRY,1138
06110,1995-06110-2,Stress-Rated Lumber,4,1995-06100,06100,ROUGH CARPENTRY,1139
06110,1995-06110-3,Wood Framing,3,1995-06100,06100,ROUGH CARPENTRY,1140
06120,1995-06120,Cementitious Reinforced Panels,4,1995-06110-3,06110,Wood Framing,1141
06120,1995-06120-2,Stressed Skin Panels,4,1995-06110-3,06110,Wood Framing,1142
06120,1995-06120-3,Structural Panels,3,1995-06100,06100,ROUGH CARPENTRY,1143
06130,1995-06130,Heavy Timber Construction,3,1995-06100,06100,ROUGH CARPENTRY,1144
06130,1995-06130-2,Log Structures,4,1995-06130,06130,Heavy Timber Construction,1145
06130,1995-06130-3,Mill-Framed Structures,4,1995-06130,06130,Heavy Timber Construction,1146
06130,1995-06130-4,Pole Construction,4,1995-06130,06130,Heavy Timber Construction,1147
06130,1995-06130-5,Railroad Ties,4,1995-06130,06130,Heavy Timber Construction,1148
06130,1995-06130-6,Timber Bridges and Trestles,4,1995-06130,06130,Heavy Timber Construction,1149
06130,1995-06130-7,Timber Trusses,4,1995-06130,06130,Heavy Timber Construction,1150
06160,1995-06160,Insulating Sheathing,4,1995-06150,06150,Wood Decking,1153
06160,1995-06160-2,Sheathing,3,1995-06100,06100,ROUGH CARPENTRY,1154
06160,1995-06160-3,Subflooring,4,1995-06160-2,06160,Sheathing,1155
06160,1995-06160-4,Underlayment,4,1995-06160-2,06160,Sheathing,1156
06160,1995-06160-5,Wood Board Sheathing,4,1995-06160-2,06160,Sheathing,1157
06160,1995-06160-6,Wood Panel Product Sheathing,4,1995-06160-2,06160,Sheathing,1158
06170,1995-06170,Laminated Veneer Lumber,4,1995-06160-2,06160,Sheathing,1159
06170,1995-06170-2,Metal-Web Wood Joists,4,1995-06160-2,06160,Sheathing,1160
06170,1995-06170-3,Parallel Strand Lumber,4,1995-06160-2,06160,Sheathing,1161
06170,1995-06170-4,Prefabricated Structural Wood,3,1995-06100,06100,ROUGH CARPENTRY,1162
06170,1995-06170-5,Wood I Joists,4,1995-06170-4,06170,Prefabricated Structural Wood,1163
06170,1995-06170-6,Wood Trusses,4,1995-06170-4,06170,Prefabricated Structural Wood,1164
06410,1995-06410,Cabinet Hardware,4,1995-06400,06400,ARCHITECTURAL WOODWORK,1172
06410,1995-06410-2,Custom Cabinets,3,1995-06400,06400,ARCHITECTURAL WOODWORK,1173
06410,1995-06410-3,Laminate-Clad Wood Cabinets,4,1995-06410-2,06410,Custom Cabinets,1174
06410,1995-06410-4,Opaque-Finish Wood Cabinets,4,1995-06410-2,06410,Custom Cabinets,1175
06410,1995-06410-5,Transparent-Finish Wood Cabinets,4,1995-06410-2,06410,Custom Cabinets,1176
06430,1995-06430,Ornamental Wood Stairs,4,1995-06420,06420,Paneling,1179
06430,1995-06430-2,Wood Stairs and Railings,3,1995-06400,06400,ARCHITECTURAL WOODWORK,1180
06440,1995-06440,Custom Wood Turnings,4,1995-06430-2,06430,Wood Stairs and Railings,1181
06440,1995-06440-2,Fluted Wood Pilasters,4,1995-06430-2,06430,Wood Stairs and Railings,1182
06440,1995-06440-3,Ornamental Wood Grilles,4,1995-06430-2,06430,Wood Stairs and Railings,1183
06440,1995-06440-4,Wood Balusters,4,1995-06430-2,06430,Wood Stairs and Railings,1184
06440,1995-06440-5,Wood Corbels,4,1995-06430-2,06430,Wood Stairs and Railings,1185
06440,1995-06440-6,Wood Cupolas,4,1995-06430-2,06430,Wood Stairs and Railings,1186
06440,1995-06440-7,Wood Finials,4,1995-06430-2,06430,Wood Stairs and Railings,1187
06440,1995-06440-8,Wood Mantels,4,1995-06430-2,06430,Wood Stairs and Railings,1188
06440,1995-06440-9,Wood Ornaments,3,1995-06400,06400,ARCHITECTURAL WOODWORK,1189
06440,1995-06440-10,Wood Pediment Heads,4,1995-06440-9,06440,Wood Ornaments,1190
06440,1995-06440-11,Wood Posts and Columns,4,1995-06440-9,06440,Wood Ornaments,1191
06450,1995-06450,Door and Window Wood Casings,4,1995-06445,06445,Simulated Wood Ornaments,1193
06450,1995-06450-2,Standing and Running Trim,3,1995-06400,06400,ARCHITECTURAL WOODWORK,1194
06450,1995-06450-3,Wood Aprons,4,1995-06450-2,06450,Standing and Running Trim,1195
06450,1995-06450-4,Wood Base and Shoe Molding,4,1995-06450-2,06450,Standing and Running Trim,1196
06450,1995-06450-5,Wood Chair Rail,4,1995-06450-2,06450,Standing and Running Trim,1197
06450,1995-06450-6,Wood Cornices,4,1995-06450-2,06450,Standing and Running Trim,1198
06450,1995-06450-7,Wood Fascias and Soffits,4,1995-06450-2,06450,Standing and Running Trim,1199
06450,1995-06450-8,Wood Handrails and Guard Rails,4,1995-06450-2,06450,Standing and Running Trim,1200
06450,1995-06450-9,"Wood Stops, Stools and Sills",4,1995-06450-2,06450,Standing and Running Trim,1201
06460,1995-06460,Exterior Wood Door Frames and Jambs,4,1995-06455,06455,Simulated Wood Trim,1203
06460,1995-06460-2,Fire-Rated Wood Door Frames,4,1995-06455,06455,Simulated Wood Trim,1204
06460,1995-06460-3,Interior Wood Door Frames and Jambs,4,1995-06455,06455,Simulated Wood Trim,1205
06460,1995-06460-4,Ornamental Wood Frames,4,1995-06455,06455,Simulated Wood Trim,1206
06460,1995-06460-5,Stick-Built Wood Windows,4,1995-06455,06455,Simulated Wood Trim,1207
06460,1995-06460-6,Wood Frames,3,1995-06400,06400,ARCHITECTURAL WOODWORK,1208
06460,1995-06460-7,Wood Veneer Frames,4,1995-06460-6,06460,Wood Frames,1209
06510,1995-06510,Plastic Lumber,4,1995-06500,06500,STRUCTURAL PLASTICS,1212
06510,1995-06510-2,Structural Plastic Shapes and Plates,3,1995-06500,06500,STRUCTURAL PLASTICS,1213
06510,1995-06510-3,Structural Tubular Plastic,4,1995-06510-2,06510,Structural Plastic Shapes and Plates,1214
06600,1995-06600,Cultured Marble,4,1995-06520,06520,Plastic Structural Assemblies,1216
06600,1995-06600-2,Glass-Fiber-Reinforced Plastic,4,1995-06520,06520,Plastic Structural Assemblies,1217
06600,1995-06600-3,PLASTIC FABRICATIONS,2,1995-06000,06000,WOOD AND PLASTICS,1218
06600,1995-06600-4,Plastic Handrails,4,1995-06600-3,06600,PLASTIC FABRICATIONS,1219
06600,1995-06600-5,Plastic Paneling,4,1995-06600-3,06600,PLASTIC FABRICATIONS,1220
06600,1995-06600-6,Solid Surfacing,4,1995-06600-3,06600,PLASTIC FABRICATIONS,1221
06910,1995-06910,Architectural Woodwork Cleaning,4,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1223
06910,1995-06910-2,Architectural Woodwork Refinishing,4,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1224
06910,1995-06910-3,Architectural Woodwork Restoration,4,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1225
06910,1995-06910-4,Wood Framing Restoration,4,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1226
06910,1995-06910-5,Wood Restoration and Cleaning,3,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1227
06920,1995-06920,Plastic Restoration and Cleaning,3,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1228
06920,1995-06920-2,Plastic Restoration and Cleaning,3,1995-06900,06900,WOOD AND PLASTIC RESTORATION AND CLEANING,1229
07110,1995-07110,Bituminous Dampproofing,4,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1233
07110,1995-07110-2,Cementitious Dampproofing,4,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1234
07110,1995-07110-3,Dampproofing,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1235
07120,1995-07120,Built-Up Asphalt Waterproofing,4,1995-07110-3,07110,Dampproofing,1236
07120,1995-07120-2,Built-Up Bituminous Waterproofing,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1237
07120,1995-07120-3,Built-Up Coal Tar Waterproofing,4,1995-07120-2,07120,Built-Up Bituminous Waterproofing,1238
07130,1995-07130,Bituminous Sheet Waterproofing,4,1995-07120-2,07120,Built-Up Bituminous Waterproofing,1239
07130,1995-07130-2,Elastomeric Sheet Waterproofing,4,1995-07120-2,07120,Built-Up Bituminous Waterproofing,1240
07130,1995-07130-3,Modified Bituminous Sheet Waterproofing,4,1995-07120-2,07120,Built-Up Bituminous Waterproofing,1241
07130,1995-07130-4,Sheet Waterproofing,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1242
07130,1995-07130-5,Thermoplastic Sheet Waterproofing,4,1995-07130-4,07130,Sheet Waterproofing,1243
07160,1995-07160,Acrylic Modified Cement Waterproofing,4,1995-07150,07150,Sheet Metal Waterproofing,1246
07160,1995-07160-2,Cementitious and Reactive Waterproofing,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1247
07160,1995-07160-3,Crystalline Waterproofing,4,1995-07160-2,07160,Cementitious and Reactive Waterproofing,1248
07160,1995-07160-4,Metal Oxide Waterproofing,4,1995-07160-2,07160,Cementitious and Reactive Waterproofing,1249
07170,1995-07170,Bentonite Panel Waterproofing,4,1995-07160-2,07160,Cementitious and Reactive Waterproofing,1250
07170,1995-07170-2,Bentonite Sheet Waterproofing,4,1995-07160-2,07160,Cementitious and Reactive Waterproofing,1251
07170,1995-07170-3,Bentonite Waterproofing,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1252
07180,1995-07180,Pedestrian Traffic Coating,4,1995-07170-3,07170,Bentonite Waterproofing,1253
07180,1995-07180-2,Traffic Coatings,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1254
07180,1995-07180-3,Vehicular Traffic Coating,4,1995-07180-2,07180,Traffic Coatings,1255
07190,1995-07190,Acrylic Water Repellents,4,1995-07180-2,07180,Traffic Coatings,1256
07190,1995-07190-2,Silane Water Repellents,4,1995-07180-2,07180,Traffic Coatings,1257
07190,1995-07190-3,Silicone Water Repellents,4,1995-07180-2,07180,Traffic Coatings,1258
07190,1995-07190-4,Siloxane Water Repellents,4,1995-07180-2,07180,Traffic Coatings,1259
07190,1995-07190-5,Stearate Water Repellents,4,1995-07180-2,07180,Traffic Coatings,1260
07190,1995-07190-6,Water Repellents,3,1995-07100,07100,DAMPPROOFING AND WATERPROOFING,1261
07220,1995-07220,Asphaltic Perlite Concrete Deck,4,1995-07210,07210,Building Insulation,1264
07220,1995-07220-2,Roof and Deck Insulation,3,1995-07200,07200,THERMAL PROTECTION,1265
07220,1995-07220-3,Roof Board Insulation,4,1995-07220-2,07220,Roof and Deck Insulation,1266
07240,1995-07240,Exterior Finish Assemblies,4,1995-07220-2,07220,Roof and Deck Insulation,1267
07240,1995-07240-2,Exterior Insulation and Finish Systems (EIFS),3,1995-07200,07200,THERMAL PROTECTION,1268
07310,1995-07310,Asphalt Shingles,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1272
07310,1995-07310-2,Fiberglass Reinforced Shingles,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1273
07310,1995-07310-3,Metal Shingles,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1274
07310,1995-07310-4,Mineral Fiber Cement Shingles,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1275
07310,1995-07310-5,Plastic Shakes,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1276
07310,1995-07310-6,Porcelain Enamel Shingles,4,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1277
07310,1995-07310-7,Shingles,3,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1278
07310,1995-07310-8,Slate Shingles,4,1995-07310-7,07310,Shingles,1279
07310,1995-07310-9,Wood Shakes,4,1995-07310-7,07310,Shingles,1280
07310,1995-07310-10,Wood Shingles,4,1995-07310-7,07310,Shingles,1281
07320,1995-07320,Clay Roof Tiles,4,1995-07310-7,07310,Shingles,1282
07320,1995-07320-2,Concrete Roof Tiles,4,1995-07310-7,07310,Shingles,1283
07320,1995-07320-3,Metal Roof Tiles,4,1995-07310-7,07310,Shingles,1284
07320,1995-07320-4,Mineral Fiber Cement Roof Tiles,4,1995-07310-7,07310,Shingles,1285
07320,1995-07320-5,Plastic Roof Tiles,4,1995-07310-7,07310,Shingles,1286
07320,1995-07320-6,Roof Tiles,3,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1287
07330,1995-07330,Roof Coverings,3,1995-07300,07300,"SHINGLES, ROOF TILES, AND ROOF COVERINGS",1288
07330,1995-07330-2,Sod Roofing,4,1995-07330,07330,Roof Coverings,1289
07330,1995-07330-3,Thatched Roofing,4,1995-07330,07330,Roof Coverings,1290
07410,1995-07410,Metal Roof and Wall Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1292
07410,1995-07410-2,Metal Roof Panels,4,1995-07410,07410,Metal Roof and Wall Panels,1293
07410,1995-07410-3,Metal Wall Panels,4,1995-07410,07410,Metal Roof and Wall Panels,1294
07420,1995-07420,Plastic Roof and Wall Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1295
07420,1995-07420-2,Plastic Roof Panels,4,1995-07420,07420,Plastic Roof and Wall Panels,1296
07420,1995-07420-3,Plastic Wall Panels,4,1995-07420,07420,Plastic Roof and Wall Panels,1297
07430,1995-07430,Composite Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1298
07430,1995-07430-2,Composite Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1299
07440,1995-07440,Aggregate Coated Panels,4,1995-07430-2,07430,Composite Panels,1300
07440,1995-07440-2,Faced Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1301
07440,1995-07440-3,Porcelain Enameled Faced Panels,4,1995-07440-2,07440,Faced Panels,1302
07440,1995-07440-4,Tile Faced Panels,4,1995-07440-2,07440,Faced Panels,1303
07450,1995-07450,Fiber-Reinforced Cementitious Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1304
07450,1995-07450-2,Glass-Fiber-Reinforced Cementitious Panels,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1305
07450,1995-07450-3,Mineral-Fiber-Reinforced Cementitious Panels,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1306
07460,1995-07460,Aluminum Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1307
07460,1995-07460-2,Composition Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1308
07460,1995-07460-3,Hardboard Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1309
07460,1995-07460-4,Mineral Fiber Cement Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1310
07460,1995-07460-5,Plastic Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1311
07460,1995-07460-6,Plywood Siding,4,1995-07450,07450,Fiber-Reinforced Cementitious Panels,1312
07460,1995-07460-7,Siding,3,1995-07400,07400,ROOFING AND SIDING PANELS,1313
07460,1995-07460-8,Steel Siding,4,1995-07460-7,07460,Siding,1314
07460,1995-07460-9,Wood Siding,4,1995-07460-7,07460,Siding,1315
07470,1995-07470,Wood Roof and Wall Panels,3,1995-07400,07400,ROOFING AND SIDING PANELS,1316
07470,1995-07470-2,Wood Roof Panels,4,1995-07470,07470,Wood Roof and Wall Panels,1317
07470,1995-07470-3,Wood Wall Panels,4,1995-07470,07470,Wood Roof and Wall Panels,1318
07480,1995-07480,Exterior Wall Assemblies,3,1995-07400,07400,ROOFING AND SIDING PANELS,1319
07480,1995-07480-2,Exterior Wall Assemblies,3,1995-07400,07400,ROOFING AND SIDING PANELS,1320
07480,1995-07480-3,Exterior Wall Assemblies,3,1995-07400,07400,ROOFING AND SIDING PANELS,1321
